Temperature Low,Temperature High,Relative Humidity High,Relative Humidity Avg,Mean Sea Level Pressure Low,Mean Sea Level Pressure High,Mean Sea Level Pressure,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Shortwave Radiation,Wind Speed Low,Wind Speed High,Wind Gust High,Wind Gust Low,Precipitation Total
65.21095,81.98695,84,66.833336,1010.6,1014.8,1012.90424,46.016666,39.083332,44.875,27.5,5914.94,1.7870656,10.605932,18.359999,9.749999,0.90000004
62.474953,83.066956,91,65.333336,1012.8,1016.8,1013.72076,42.158333,41.75,38.5,30.458334,5801.9097,0.5328,11.327483,24.84,15.374996,1.7
63.41095,75.704956,89,64.916664,1014.9,1018.3,1016.7249,66.96667,36.5,52.166668,53,6316.3296,1.8648,16.250399,36.36,25.334997,3.6000001
59.000954,67.65895,82,66.125,1009.3,1014.9,1012.2542,77.416664,29.916666,58.375,74.958336,4060.1797,5.124306,22.189697,36.36,25.514997,2.5
54.89695,62.45695,86,78,1011.5,1014.2,1012.69165,81.708336,20.625,26.458334,72.75,3522.6199,9.682458,18.961243,37.079998,27.809998,1.8000002
57.128952,73.27495,83,64.416664,1011.3,1012.8,1012.06256,66.57084,36.375,43.791668,58.083332,6359.0493,6.972355,20.547369,38.16,28.619997,0.2
60.512955,74.17495,89,68.333336,1010,1013.1,1011.69165,94.5,69.083336,80.666664,61.125,3310.8,3.767465,14.9184,27,21.690002,3.6
64.418945,76.55095,78,58.75,1011.3,1016.6,1014.17914,67.041664,15.625,50.625,29.125,6517.47,3.554219,16.259132,33.12,24.360003,0
61.862953,83.80495,77,58.125,1013.4,1018.1,1015.9875,31.64583,6.75,17.833334,12.5,7391.45,0.84243083,7.920641,17.28,10.920001,0
62.54695,86.19895,93,64.125,1011.5,1014.3,1013.00006,30.75,28.916666,27.458334,16.041666,6197.0693,1.6204481,12.658905,29.16,23.265,3.6999998
67.04695,90.26695,88,66,1011.4,1016.2,1013.8376,35.233334,17.666666,33.166668,8.625,6316.33,3.1968002,13.752538,33.48,22.35,1.4000001
69.38695,94.17294,90,61.416668,1012.1,1018.3,1014.0625,22.074999,19.083334,21.458334,15.833333,6938.44,0.79920006,15.726628,51.12,18.255001,4
68.37895,89.02495,96,72.458336,1015.8,1020.5,1018.4041,47.962505,32.833332,20.833334,38.291668,6654.53,1.6204481,9.3278055,27,14.234998,1.6999999
69.58495,90.680954,84,61.791668,1013.8,1017.3,1015.32495,39.079166,12.083333,30.25,28.041666,6205.97,1.5984001,16.47593,38.519997,25.034998,0.7
68.36095,83.53495,76,61,1015,1016.7,1015.9499,47.375,0,18.666666,47.375,5591.8696,2.2916594,17.389614,34.56,22.17,0
69.27895,84.02095,77,61.375,1014.7,1019.6,1016.35425,46.25,0,0.7916667,46.25,6550.4004,1.6848617,21.318659,35.64,21.539999,0
60.96295,71.94295,76,63.458332,1019.8,1022.5,1021.2625,54.291668,8.041667,11.125,48.541668,5470.83,2.4123545,12.472528,21.599998,12.959999,0
53.87095,81.32095,87,63.666668,1012.2,1021.7,1016.84174,0.875,2.9166667,0,0,7299.7803,2.8318708,10.870295,25.919998,20.175001,0
61.08895,82.97695,93,76.625,1007.4,1014.5,1011.6084,61.104168,46.416668,54.041668,37.333332,4033.48,1.5533656,13.010033,37.44,14.565,16.300001
58.62295,74.84096,87,67.458336,1014.3,1016.8,1015.77496,83.458336,8.458333,44.583332,77.583336,4902.1196,0.753493,9.914233,21.24,12.345,2.2
53.18695,66.47095,89,77.75,1016.6,1020.7,1019.2041,77.75,7.75,71.916664,64.583336,3609.8398,1.6848617,20.277922,43.56,14.624999,9.400001
54.78895,62.096954,91,82.125,1016.4,1018.6,1017.48334,99,43.166668,72.5,98.625,2142.23,1.506986,15.194143,25.199999,15.479999,9
56.17495,72.680954,82,64.416664,1018.9,1020.5,1019.68744,74.458336,3.9166667,21.875,69,5749.4,2.5132127,18.398964,30.599998,20.685001,0.1
61.916954,75.09296,78,67,1019.2,1021.1,1020.2043,51.02917,1.4166666,3.2916667,48.666668,4983.1094,0.2664,8.673356,15.119999,10.650001,0.3
59.378952,82.13095,90,66.333336,1016.6,1020.3,1018.64594,22.900002,24.625,21.5,0.41666666,6649.189,0.2664,10.403253,17.64,11.384999,0
60.332954,88.91695,88,57.333332,1016,1020.9,1017.86237,26.479166,10.666667,24.375,9.5,6667.88,1.6204481,17.745121,36,18,0.2
65.30095,80.54695,88,67.708336,1019,1021.4,1020.3625,39.908333,41.208332,28.208334,14.875,5566.06,0.9605189,7.387499,18.359999,8.265,0.1
66.18295,82.85095,78,62.291668,1017.3,1020.6,1018.99994,12.162499,11.375,6.875,3.75,6381.3003,1.4346079,10.389601,21.24,10.035001,0
65.44495,86.48695,80,66.041664,1013.2,1018.8,1016.28326,45.379166,21.166666,29.208334,29.458334,4883.43,1.0656,26.032337,44.639996,17.564999,3.1999998
58.80295,72.30295,88,64.166664,1018.5,1022.2,1020.14996,33.458332,5.5,11.833333,33.458332,6130.32,4.652476,14.407783,23.759998,18.795,0
56.76895,71.402954,70,55.708332,1022.2,1025.2,1023.9292,24.375,1.3333334,0,24.375,5607,0,8.115368,16.199999,9.39,0
53.510952,73.454956,74,55.791668,1021.4,1025.8,1023.6792,3.9583333,0,3.7083333,0.25,6618.0405,0,5.1725526,14.759999,7.4549985,0
56.17495,78.99895,78,55.416668,1016.7,1022.6,1019.65826,0,0,0,0,6542.39,1.7057923,8.795236,17.64,10.589999,0
58.74895,87.54895,87,62.583332,1014.3,1017.3,1015.97076,1.375,4.1666665,0.125,0,6441.8203,0,7.0533133,17.64,10.7699995,0
64.94095,85.42495,81,63.458332,1016.1,1018,1017.0291,31.975,30.208334,28.666666,2.75,5834.84,0.5328,9.824347,21.599998,13.079999,0
67.35295,89.85295,80,59.166668,1014,1018.5,1016.54156,6.683334,5.9583335,6.3333335,0,6296.75,1.4346079,10.03165,25.56,12.629998,0
68.21695,88.82695,60,42.5,1014.7,1017.3,1016.15826,3.2791665,5.375,1.875,0.41666666,6342.1396,0.2664,10.248613,20.519999,13.86,0
69.72895,88.93495,68,51.041668,1015.6,1017.8,1016.40424,22.158333,17,20.458334,2.3333333,5275.92,0.84243083,9.946393,20.16,10.245,0
71.402954,86.43295,74,53.583332,1015.3,1018.1,1016.8042,38.7,24.666666,37.125,5.625,6185.5,1.0983953,9.974892,15.84,9.014999,0.3
63.572952,88.07095,78,56.708332,1012.7,1017.2,1014.92914,2.5625002,8.541667,0,0,6183.72,5.9150395,10.03165,22.319998,15.2249975,0
65.76895,91.32895,76,59.416668,1009.6,1013.8,1011.77924,33.345833,41.291668,27.416666,6.375,5316.8594,1.7870656,19.234375,41.760002,21.225,0.5
59.18095,75.43495,88,83.125,1012.3,1020.8,1017.3709,97.083336,57.458332,90.041664,83.333336,1367.0398,2.8318708,18.210928,30.599998,19.289999,9
56.55295,63.752953,90,79.083336,1017.7,1021,1019.33344,93.333336,5.3333335,57.125,93.333336,2819.52,4.976763,13.91669,20.880001,16.904997,1.3000002
54.89695,63.35695,89,72.166664,1018.1,1020.5,1018.87085,95.166664,30.833334,64.916664,93.125,2641.5203,4.652476,12.509458,19.8,15.884998,3.3000002
54.95095,67.73095,81,63.416668,1014.3,1020.6,1017.6375,48.041668,2.1666667,2.2916667,45.333332,5892.69,0.2664,9.092791,19.08,7.5899997,0
50.126953,72.35695,76,55.916668,1015.6,1020.4,1017.1458,49.129166,26.416666,29.083334,35.791668,5308.85,1.0656,12.801066,18.359999,13.095,0
59.27095,78.98095,69,57.708332,1017.9,1021.2,1019.67096,46.541668,17.416666,21.958334,27.458334,5526.8994,2.260479,10.935388,21.24,11.79,0
60.72895,71.56496,82,64.916664,1017.9,1020.4,1019.1624,31.354166,12.541667,4.1666665,25.125,5419.2095,4.713097,20.42091,35.28,25.5,0
56.210953,68.70296,73,57.833332,1015.7,1020.3,1018.18335,30.241669,22.625,13.25,16.875,5490.409,2.028842,12.801066,23.4,14.490001,0
51.87295,71.94295,76,60.166668,1007.2,1016.4,1011.9043,25.275,16.833334,2.25,21.083334,5242.0996,3.207881,15.453498,34.56,22.769997,0
57.182953,68.540955,78,60.166668,1000.8,1006.6,1003.21246,92.916664,84.583336,92.916664,67.416664,2318.4502,1.332,18.028807,50.76,27.420004,0.2
53.49295,67.37096,91,67.541664,1005,1008.3,1006.54584,67.97083,31.875,25.041666,67.708336,4929.7104,1.8648,11.080446,19.44,11.714999,2.1
50.70295,64.18495,74,62.041668,1003,1008.8,1005.5667,55.8125,14.541667,22.291666,45.791668,3270.75,3.1067312,23.066301,42.48,29.235003,0
52.736954,61.988953,75,63.916668,1008.4,1017,1012.14996,58.625,21.75,50.916668,48.708332,2912.9695,8.528962,18.9144,32.039997,26.459997,0.9000001
49.74895,73.526955,74,60.166668,1010.2,1017,1013.25824,44.208332,34.833332,23.791666,40.333332,4230.17,5.8849683,29.570398,58.32,42.75,0.2
51.65695,68.234955,83,62.916668,1006.8,1017.8,1012.65826,30.416666,2.4583333,17.291666,30.416666,2199.1902,9.974892,30.812704,68.03999,47.039997,0.8
46.34695,63.33895,75,59.291668,1012.9,1018.6,1015.11664,36.166668,0,8.416667,34.083332,4879.8696,3.118132,10.013947,25.199999,14.685001,0
47.31895,58.44295,88,72.291664,1012.4,1016.1,1013.6624,72.958336,0,40.583332,71.958336,3008.2004,0,8.462132,13.679999,7.2749996,15.500001
45.78895,59.28895,88,72.125,1014,1015.7,1014.59174,70.083336,6,54.041668,61.958332,3186.2,0.79920006,10.883345,22.319998,9.329999,2.1
47.76895,59.34295,88,70.958336,1015.7,1019,1017.16675,60.25,0,27.041666,59,3729.0999,4.824709,11.769937,23.039999,17.520002,3
49.35295,56.10295,80,71.708336,1018.2,1022.4,1019.22925,82.333336,3.0833333,23.416666,82.333336,1645.61,2.6372256,11.476863,24.84,14.985,2.2
50.28895,63.15895,86,66.25,1020.9,1024.3,1022.4333,57.341663,0.5416667,2.8333333,57.291668,4784.64,1.8648,9.914233,18,9.044998,0
45.266953,68.52295,80,58.5,1017.7,1022.6,1020.05005,2.4375,8.125,0,0,5102.37,4.212154,13.180745,19.08,15.389997,0
50.972954,72.48295,69,55.875,1019.1,1021.7,1019.9124,33.95,20.708334,32.041668,1.3333334,4851.3896,1.191377,9.885558,19.44,11.834999,0
55.418953,70.50295,79,62.875,1019.2,1022.3,1020.875,32.079166,18.833334,26.166666,6.6666665,4911.0195,0.5328,7.430602,16.56,8.16,0
51.710953,69.89095,91,66.833336,1019.5,1021.5,1020.3459,19.341665,4.75,17.083334,3,4902.1196,0.3767465,7.1482625,14.759999,6.179999,0
49.56895,70.50295,80,62,1016.6,1021,1018.6042,5.804167,5.4583335,4.1666665,0,4804.2207,1.3583788,11.308671,16.919998,10.9800005,0
54.91495,68.48695,74,60.125,1018.6,1022.8,1020.4875,61.825,6.375,60.916668,33.041668,3978.3,1.0983953,12.933438,15.4800005,5.895,0
57.59695,71.92495,83,65.25,1021.1,1023.8,1022.4041,43.375,7.1666665,41.5,27.166666,4557.69,0.2664,6.2419515,12.599999,5.2649994,0
56.49895,75.92095,78,60.875,1022.8,1025.3,1023.93353,50.037495,56.916668,40.083332,8.208333,4391.26,1.0983953,7.36826,15.84,10.860001,0
61.41295,75.32695,75,64,1020.4,1024.3,1022.57916,49.016663,42.75,45.625,21.125,4117.14,0.2664,10.738927,16.56,7.2149997,0
53.204952,71.96095,84,72.5,1015.6,1022.8,1019.13336,84.03333,73.875,82.291664,42.125,2621.9402,3.2951863,20.429596,32.760002,17.430002,0.4
48.77695,66.99295,86,68.75,1019.4,1024,1021.8459,32.37083,17.416666,1.625,26.333334,4466.02,1.6848617,10.9839525,19.08,10.589999,0
53.834953,68.918945,80,74.083336,1019.1,1020.9,1019.80835,93.94583,57.833332,79.375,83.625,1920.62,1.4346079,17.082869,30.599998,21.945,1.5
48.974953,64.61695,92,69.458336,1014.9,1026.8,1020.99585,75.75,30.5,44.833332,64.708336,2435.04,1.7870656,19.243595,44.639996,23.294996,12.8
47.336952,66.902954,76,63.333332,1024.1,1027.6,1025.9249,17.35,39.708332,10,0.16666667,4328.9604,0.5956885,12.540622,22.319998,11.31,0
48.83095,69.18895,84,55.708332,1015.6,1025.1,1019.675,22.125,4.6666665,8.625,21.25,4283.57,2.028842,23.176798,42.48,29.789999,2.2
46.70695,55.328953,90,73.166664,1017.2,1026.8,1021.8044,48.125,0,0.9583333,48.125,2077.26,2.8318708,16.698414,27,19.080002,2.3
42.81895,61.25095,79,61.333332,1019.9,1027.6,1024.3333,47.149998,43.041668,35.458332,28.166666,4166.09,1.7057923,12.53213,26.64,16.634998,0
49.04695,58.460953,86,70.958336,1018.7,1022.5,1019.9168,87.025,13.666667,30.041666,86.75,1747.0702,4.161301,16.672894,38.88,24.300001,0.1
47.22895,61.44895,85,72.666664,1020.2,1022.2,1021.20416,68.708336,4.0416665,2.125,68.708336,3548.43,1.8837326,10.210455,19.8,11.099999,0
46.02295,66.650955,82,69.708336,1019.7,1022,1020.9209,51.837505,17.833334,10.916667,50.375,2817.7397,2.1477854,13.589011,22.319998,16.08,0
50.360954,69.04495,75,66.375,1019,1022.3,1020.7834,14.7541685,6.375,0,13.625,3906.21,0.2664,6.595754,20.880001,15.495,0
52.44895,68.01895,83,67.333336,1020.2,1027.9,1024.3792,8.141666,1.5833334,0,7.6666665,3550.2097,1.7870656,16.162819,29.16,21.000002,0
50.93695,70.59296,94,72.708336,1025.7,1028.7,1027.2749,7.7083335,2,6.0833335,2.375,3729.99,1.9394212,8.262696,10.08,6.1349998,0
53.078953,73.23895,88,70.875,1025.9,1028.8,1027.425,0,0,0,0,3711.3,3.207881,6.2191706,13.32,6.375,0
54.23095,75.902954,76,56.791668,1024.3,1028.2,1026.5376,0,0,0,0,3689.0496,2.5132127,9.418663,17.28,8.835,0
55.00495,79.30495,60,46.125,1023.6,1027.5,1025.6124,0,0,0,0,3672.14,4.1698194,9.418661,16.919998,8.099998,0
57.59695,73.85095,60,44.25,1019.4,1025.4,1022.55835,3.1041667,9.375,0.6666667,0,3666.7998,1.8837326,6.4817924,11.159999,5.234999,0
55.38295,69.74695,79,56.541668,1014,1019.5,1016.8167,30.050001,23.833334,29.5,0,3539.5298,0.5328,7.992,20.16,8.085,0
50.39695,72.374954,79,55.625,1011.7,1015.2,1013.4292,42.524998,42.416668,40.708332,1.25,3120.3398,3.2408962,11.973191,20.880001,12.990001,0
53.708954,70.19695,73,59.416668,1013.1,1017.8,1016.30835,35.354168,36,17.541666,14.75,2887.1602,0.3767465,17.771095,36.719997,19.365,0
56.516953,73.958954,81,66.75,1014.4,1018.8,1016.48334,67.64167,22.583334,52.958332,52,2667.3298,1.8648,18.57364,34.56,24.585,3
47.10295,55.61695,77,70.375,1018.6,1022.8,1019.87506,76.083336,0,50.625,75.291664,2414.57,10.508459,22.21367,38.88,34.290005,0.1
46.32895,55.20295,84,74.541664,1022.4,1026.3,1024.1417,93.166664,0,18.791666,93.166664,1996.2699,11.131568,17.334433,30.239998,26.565002,0.1
51.512955,63.30295,85,75.25,1025.1,1026.8,1025.9625,63.862503,16.291666,0.16666667,62.291668,2765.2297,0.3767465,10.444103,20.519999,11.969998,0.3
50.50495,70.07095,94,73.666664,1024,1026,1025.2458,24.133333,23.958334,20.791666,0,3211.1199,0.79920006,5.600739,8.64,5.67,0
53.042953,72.23095,94,71.583336,1024.4,1027.1,1025.7875,7.15,16.708334,2.875,0,3192.43,0.79920006,7.2713056,23.039999,9.915,0
48.308952,58.96495,82,68.666664,1023,1031.6,1026.6333,78,25.875,20.208334,58.625,1451.59,4.13564,13.91669,27,21.854998,0.1
45.15895,55.364952,79,67.541664,1024.3,1032.1,1028.5125,61.537502,50.375,28.041666,35.416668,2973.49,1.332,18.86932,36.719997,20.19,0
45.32095,53.09695,88,72.333336,1017.3,1023.1,1019.71674,88.25,13.416667,0.20833333,88.25,1422.22,5.328,28.283602,50.76,38.595005,0.5
37.47295,51.458954,95,76.833336,1022.5,1029.3,1025.9667,26.704168,0.5416667,0,26.541666,2974.3796,1.6848617,9.985559,18.72,13.064998,0
34.61095,52.03495,83,67.916664,1026.3,1030.1,1028.1332,0.0375,0.125,0,0,2933.4397,0.9605189,6.3154216,22.319998,11.639998,0
39.93895,62.204952,71,57.416668,1020.8,1026.8,1024.1666,20.891668,23.666666,18.833334,0,2929.8796,1.5984001,6.992683,11.5199995,5.5949993,0
48.77695,64.22095,70,53.833332,1016.2,1020.7,1018.21246,82.208336,65.041664,70.75,16.625,2809.73,1.9210378,18.117159,33.12,19.92,0
50.432953,60.710953,84,72.791664,1014,1018.2,1016.175,21.604166,5,0.25,20.041666,2788.3699,1.332,5.694981,18,9.269999,0
49.820953,66.79495,86,68.875,1010.4,1014.2,1012.2249,79.875,58.916668,60.791668,48.5,2136.89,0.84243083,12.814919,27.72,17.864998,0.3
44.00695,57.362953,93,79.708336,1007.3,1017.2,1012.0374,100,84.916664,98.25,90.958336,500.18,3.7105224,26.137083,38.16,23.369995,19.3
35.960953,49.208954,91,77.833336,1016,1023.3,1020.22076,82.875,13.833333,18.166666,80.75,2266.8298,5.986595,16.80222,29.519999,24.54,0.3
34.44895,46.67095,94,84.833336,1016.5,1023,1019.8083,90.583336,4.7083335,14.25,90.583336,1647.3899,4.652476,12.280433,19.8,16.065,0.4
42.31495,48.110954,88,79.166664,1015.5,1021.1,1017.7874,100,25.583334,92.291664,100,1668.75,5.8668513,13.097022,23.759998,14.985,6.6
42.65695,47.732952,92,79.708336,1020.2,1026.8,1023.32513,66.25,16.541666,25.166666,66.25,1920.6199,1.7057923,7.387499,10.440001,5.9850006,0.2
40.11895,49.13695,85,73.958336,1020.3,1026.8,1023.6208,99.583336,54,84.666664,66,1172.13,2.2916594,18.13282,33.839996,20.94,0
42.81895,52.610954,92,77.791664,1010.3,1021.7,1016.90424,100,68.125,100,98.833336,566.93,6.6653256,25.976389,50.399998,35.505,0.6
40.17295,55.50895,86,79.875,998.4,1009.8,1006.17084,95.833336,38.5,80.875,95.833336,875.75995,14.710008,36.512352,70.56,44.820004,11.400001
37.09495,43.97095,89,79.75,1008.2,1022.6,1014.93744,73.666664,0,0.8333333,73.666664,975.44006,6.9161463,19.071339,37.44,29.910002,1
33.494953,46.14895,97,83.041664,1022.3,1028.9,1026.1875,34.291668,0.083333336,2.2083333,33.791668,2393.21,0.2664,7.53493,23.759998,9.359999,0
33.08095,50.072952,88,73.333336,1023.6,1028.9,1026.7,7.4500003,7.125,6.5416665,0.083333336,2406.5598,0.79920006,6.0865254,23.4,15.554999,0
32.864952,43.628952,81,66.291664,1023.9,1027,1025.4418,27.966667,24.125,26.416666,0,2350.49,1.332,6.0865254,19.44,8.790001,0
35.36695,46.40095,81,60.083332,1025.3,1028.1,1026.5459,35.587498,15.458333,16,21.125,2268.61,0.79920006,3.7105224,10.08,4.9799995,0
35.70895,46.454952,86,78.666664,1023.6,1026.2,1025.0791,81.237495,15.75,13.291667,71.625,1937.5299,0,14.058752,30.239998,10.155,0
35.79895,44.97895,97,81.625,1019,1027.4,1022.825,84.666664,12,37.5,84.666664,1657.1798,6.7077804,23.190575,60.120003,29.205002,1.3
31.334951,47.93095,95,69.875,1021.2,1027.5,1024.6833,63.8625,32.125,41,52.875,2017.63,2.7167575,12.789975,39.239998,21.464998,0
42.67495,58.334953,83,66.125,1017.5,1020.9,1019.1374,53.78334,17.291666,34.666668,46.25,2037.21,5.3876066,18.389318,34.2,27.75,0
41.18095,57.52495,86,64.458336,1011.9,1017.4,1014.8625,2.3125002,7.7083335,0,0,2172.49,5.3876066,9.35819,30.599998,20.58,0
48.14695,62.81695,66,53.458332,1010.4,1016.3,1012.56665,26.6,22.583334,10.75,12.875,2107.52,4.057684,24.763739,51.839996,37.59,0
52.05295,64.472946,89,62.708332,1013.1,1015.9,1014.37915,75.441666,25.75,49.541668,70.125,1617.1301,2.4123545,27.459883,50.76,35.204998,1.7
38.75095,53.43895,93,81.5,1005.1,1022.4,1013.3625,89.958336,38.458332,75.583336,89.958336,690.64,4.161301,26.589336,43.56,28.349998,16.9
31.802952,41.21695,95,80.75,1022.3,1031,1027.3542,76,0,4.9583335,76,1026.1699,11.217306,18.429796,29.16,25.590002,0.9000001
34.84495,45.86095,87,69.208336,1019.6,1031.6,1027.2709,87.916664,14.375,34.75,87.916664,1812.0399,9.974892,21.51912,34.56,28.904997,0
40.08295,45.752953,82,71.791664,1008.4,1018.1,1012.4875,100,60.041668,91.75,81.208336,798.33,11.483046,25.28696,48.6,37.574997,2.3999999
33.54895,41.48695,89,79.75,1006.4,1009.7,1007.80835,86.375,0,21.75,85.458336,1426.6699,6.1963058,12.426925,24.84,19.98,0.6
33.60295,39.43495,89,83.125,1007,1009.5,1008.16656,96.291664,0,49.083332,96.291664,1124.0701,10.084568,25.156116,38.88,30.029999,1.8
29.282951,37.34695,86,75.666664,1008.4,1016.7,1012.1792,49.166668,0,41.708332,40.208332,1937.53,2.6772869,16.516798,32.039997,13.905,0
27.194952,39.668953,88,77,1016.9,1025.7,1021.25415,14.258334,0.16666667,3.0416667,12.541667,1939.3099,0.753493,18.996767,33.48,20.19,0
24.62095,34.95295,86,73.75,1025.9,1029.6,1027.3042,60.708332,4.7083335,47.541668,43,1711.4701,0.2664,12.061772,18.359999,8.745,0
33.60295,40.87495,88,77.125,1029.5,1036,1032.5167,100,1.6666666,38.583332,100,1344.7899,8.903501,25.47709,35.28,26.354998,0
35.27695,43.35895,96,86.666664,1035.8,1039.4,1037.8876,59.625,0.8333333,0,59.625,1761.3099,5.433515,14.652,25.56,15.119996,0
31.766953,40.69495,93,83.333336,1032.1,1039.3,1036.075,50.291668,0,0,50.291668,1759.53,0.2664,6.4046907,15.4800005,6.1200004,0
33.836952,45.05095,81,72.291664,1015.1,1031.3,1025.0209,16.666666,4.9166665,16.666666,16.666666,1812.93,0.2664,34.292213,78.12,24.735,0
33.81895,47.28295,88,78.375,1012.2,1015.4,1014.07513,86.833336,20.833334,68.875,81.125,1051.09,20.248152,44.068874,84.6,51.794994,2.1
28.634953,35.384953,90,75,1015.3,1020.5,1018.2876,30.125,2.4166667,22.291666,16.25,1724.82,14.2791395,26.939352,39.6,35.91,0
31.298952,46.598953,80,66.875,987.9,1015.6,998.37085,85,65.125,74.75,79.875,321.29,15.636112,59.19237,95.03999,59.025005,6.5000005
42.06295,53.18695,95,79.375,979.5,989.1,984.69586,87.5,73.375,86.833336,87.5,560.69995,7.348971,30.525766,68.03999,47.609997,6.2999997
33.260952,44.06095,83,73,990.2,1020.8,1009.1834,27.041666,0,13.458333,23.333334,1566.4,6.723632,32.02345,63,36.329998,0
31.838951,43.21495,80,64.375,1003.7,1022.2,1015.6458,56.483334,9.958333,48.041668,49.833332,1110.72,5.9865956,31.38097,63.36,36.584995,0
41.28895,46.454952,80,72.625,995.3,1007.6,1002.55414,33.1125,9.625,24.416666,25.833334,1636.7101,16.848616,40.773125,79.2,55.425003,7.7
36.392952,43.70095,85,72.333336,994.3,1000.8,999.07086,55.5,0,41.125,53.916668,1713.2499,10.126704,30.574553,63.72,36.375,3.3999999
34.286953,40.06495,88,80.5,999.9,1020.4,1010.12494,94.541664,3.2083333,28.791666,91.416664,1130.2999,7.348971,17.215294,27,20.819996,1.1
31.676952,37.88695,94,83.333336,1020.1,1030.1,1025.4415,43.333332,0.7916667,5.9166665,41.75,1317.1998,6.415762,17.316,29.88,20.205,0.9
31.496952,38.696953,96,84.166664,1020.3,1029.9,1024.8625,98.666664,21.5,42.166668,81.291664,967.43,3.4734309,39.159893,52.56,26.534998,3.7999997
32.72095,39.65095,96,86.791664,1028.2,1036.6,1033.9292,94.625,17.208334,17.541666,94.625,1391.07,1.6204481,10.03165,14.759999,7.7550006,0
34.84495,41.41495,93,84.666664,1034.3,1037.3,1035.5416,95.208336,11.666667,77.333336,92.875,1225.53,0.5328,7.688767,16.199999,7.305001,1.9
37.02295,45.03295,92,86.166664,1037.4,1039.2,1038.1001,83.583336,49.5,61.875,83.416664,679.95996,1.0656,9.3392105,23.039999,10.08,0.3
42.20695,47.300953,91,88.666664,1034.5,1038.6,1036.5874,96.208336,32,53.791668,96.208336,428.98,2.1477854,12.280433,22.319998,11.849999,0.90000004
39.614952,45.41095,92,87.375,1036.6,1039.3,1038.1168,47.5125,3.75,0,47.5,1602.89,0.5328,6.9161463,11.879999,6.2100005,0
37.292953,43.41295,96,89.166664,1029.4,1037.5,1033.6042,86.541664,0,0,86.541664,1375.94,0.2664,6.487264,17.28,11.88,0
31.820951,47.966953,99,75.666664,1016.3,1029.5,1023.2002,37.187492,12.416667,0.083333336,33.75,1803.1399,0.5328,7.920641,27.359999,13.005,0
39.47095,47.210953,80,66.625,1002.3,1016.1,1010.6501,48.591663,22,40.666668,29.166666,1392.8501,3.554219,24.114717,51.839996,34.8,0.3
36.19495,45.37495,85,72.166664,983.7,1001.1,988.9917,98.416664,65.666664,97.666664,71.916664,726.24,8.951199,23.751467,46.44,35.789997,0.3
30.326952,36.59095,89,79,988.6,1008.7,999.14575,51.583332,0,46.458332,47.25,1677.6499,14.774998,36.676224,56.88,42.419994,0.1
30.956951,41.09095,88,70.958336,1003,1011.6,1008.8625,69.541664,18,39.083332,61.541668,1306.5199,7.90719,37.664284,70.2,36.12,1.9
38.55295,54.986954,87,79.583336,1007.2,1013.5,1010.7583,94.291664,73.875,90.791664,66.041664,694.2,14.9112625,31.763105,61.56,46.304996,0.6
47.19295,57.75895,80,66.25,1007.9,1016.2,1012.5916,5.779167,7.6666665,4.875,4.5416665,1745.2899,6.270311,28.366285,56.16,39.33,0.3
42.62095,51.72895,75,67.75,1003.2,1014.5,1009.44574,58.125,17.666666,44.5,34.541668,1731.05,18.123034,37.691597,62.639996,45.765,0.90000004
38.66095,46.14895,86,76.25,1007.6,1019.7,1016.55835,57.833332,24.083334,52.583332,45.541668,1513.89,10.932142,34.183384,60.839996,38.535,2.2
41.72095,54.41095,80,74.625,1002.3,1015.6,1008.31665,63.125,37,60.625,45.333332,1201.5,3.207881,42.65063,88.2,59.129993,4.6
43.718952,55.56295,87,81.625,1001.7,1009.4,1005.05414,97.625,58.625,92.041664,89.958336,760.06,5.7631135,31.232489,67.32,52.845,4.6
47.76895,58.17295,97,76.875,1002.3,1006.1,1003.94586,92.375,25.458334,56.75,80.708336,1143.6499,2.9304,25.189947,51.48,33.330006,6.3999996
42.98095,54.266953,96,84.291664,1003.8,1009.9,1005.5542,38.870834,5.0416665,14.25,36.958332,1789.79,3.2951863,12.478216,30.960001,13.604999,2.8
39.57895,48.63295,95,83.708336,1009.8,1018.3,1013.56256,81.73333,42.833332,36.875,55.166668,1422.2198,0.5328,8.762899,21.96,12.929999,0
37.418953,54.51895,96,87.333336,1013.7,1020,1017.80005,77.916664,30.125,39.458332,58.791668,1741.73,0.2664,8.795236,25.199999,11.28,0
38.606953,53.582954,96,75.916664,1010.9,1015.2,1013.4041,91.291664,64.708336,90.958336,48.708332,1690.9999,0.5956885,9.77365,28.44,15.374997,0.3
39.63295,52.430954,74,59.5,1011.3,1015.6,1013.5125,85.625,28.25,79.166664,60.125,1653.6199,5.0545845,14.505962,29.519999,21.074999,0
39.29095,47.71495,95,81.291664,1011.4,1019,1014.29175,83.041664,3.1666667,25.75,80.333336,1755.97,1.7057923,9.62733,19.44,9.674999,3.1
38.71495,45.01495,96,89.75,1019.4,1025.5,1022.9917,100,0,0.125,100,1205.95,1.332,6.791894,14.4,10.619999,0.4
31.910952,44.18695,95,82.791664,1020.3,1025.7,1022.9751,40.583332,0,0,40.583332,1956.2198,4.13564,17.755116,21.96,15.974999,0
31.37095,45.626953,92,74.375,1018.7,1021.8,1020.16254,0.16666667,0,0,0.16666667,1999.83,6.354631,15.841282,21.96,14.999999,0
