Temperature Low,Temperature High,Temperature Avg,Relative Humidity Low,Relative Humidity High,Relative Humidity Avg,Mean Sea Level Pressure Low,Mean Sea Level Pressure High,Mean Sea Level Pressure,Cloud Cover Total,Cloud Cover High,Cloud Cover Medium,Cloud Cover Low,Sunshine Duration,Shortwave Radiation,Wind Speed Low,Wind Speed High,Wind Speed Avg,Wind Direction Dominant,Wind Gust Avg,Wind Gust High,Wind Gust Low,Precipitation Total
53.510952,72.98695,64.178955,47,85,65.375,1022.4,1024.8,1023.60004,6.6374993,3.625,0,6.3333335,961.01746,8259.2,1.6204481,14.956409,8.246432,354.6468,9,25.56,16.814997,0
53.06095,78.49495,67.7107,39,89,63.5,1018.8,1023.8,1020.93744,0.41666666,0,0,0.41666666,962.10004,8325.059,2.1477854,16.092413,10.115884,94.41833,10.440001,29.519999,21.749998,0
56.084953,87.152954,72.5557,41,84,62.125,1015.4,1020.4,1018.1126,4.5416665,0,0,4.5416665,892.7587,7936.13,0.5956885,11.967262,5.2517824,128.80359,2.8799999,21.599998,12.8099985,0
69.71095,88.59295,79.536705,35,73,56.125,1013.5,1016.6,1015.0374,2.0833333,0,1.25,2.0833333,930.5684,7945.9204,0.5328,11.458298,5.4951224,260.23032,0.71999997,19.08,9.734999,0
69.872955,89.61895,80.3137,36,76,54.416668,1012.2,1014.8,1013.554,6.116667,7.0833335,4.5,1.25,929.83014,8083.87,0.2664,6.027944,3.6855736,239.90265,1.08,13.32,6.6900005,0
72.122955,91.31094,81.860954,38,67,52.541668,1012,1014.4,1013.23755,11.154167,9.583333,10.416667,5.25,800.80237,7668.2393,1.332,14.9184,6.03936,240.09406,2.52,27,11.91,0.5
67.83895,85.91095,77.2087,54,77,63.916668,1012.3,1017,1014.10004,19.7125,6.8333335,8.75,10.5,833.23395,7693.1606,0.5956885,19.375906,10.227502,279.59836,14.759999,37.8,25.364998,0
65.64295,80.456955,72.64494,50,81,66.458336,1013.9,1017.7,1015.90424,42.841663,7.375,0.625,42,627.7014,6873.4697,1.0983953,12.922459,6.1548533,284.03625,9.36,29.519999,19.56,0
65.49895,77.28895,71.32046,44,83,62.25,1013.2,1014.9,1014.0459,46.791668,19,14.75,44.041668,629.0686,6964.2495,2.1967907,17.182283,8.04145,277.4028,6.12,27,17.595,0
60.49495,84.38095,73.05971,44,82,61.583332,1007.2,1014.3,1010.79156,23.4625,14.416667,22.625,0.5,624.446,7643.32,0.753493,6.236264,3.9038012,61.858406,1.8,13.32,6.7649994,0
65.84096,81.55495,74.7157,43,79,62.333332,1001.4,1008.9,1005.5999,54.704166,29,52,33,440.0031,5248.3296,0.3767465,8.599398,4.0829806,186.3402,1.08,27.359999,15.120002,2.0000002
59.486954,72.41095,68.3947,53,85,64.708336,998,1001.5,999.63336,80.875,46.541668,80.875,49.083332,227.23405,4765.9507,3.1968002,19.605303,8.558629,234.61212,14.759999,51.12,24.675001,3.2
56.94895,69.29695,61.338703,49,88,73.333336,996.6,1004.1,999.85834,78.541664,23.041666,70.291664,70.708336,268.7234,4217.7095,2.260479,20.375683,8.90643,243.4005,15.4800005,44.639996,25.425001,6.799999
49.892952,72.69895,61.529953,37,85,62.625,1003.5,1008.7,1005.3374,35.25,3.2916667,31.041666,30.125,608.7351,7311.3506,2.8692157,24.677612,11.299519,228.3722,14.759999,42.48,29.055,0.1
52.808952,65.60695,59.984203,53,82,70.416664,1009.4,1015.8,1012.62494,57.683334,15.125,43.791668,55.75,412.6752,5115.72,3.6234312,19.03409,12.626159,257.6562,17.64,33.839996,26.054998,2.0000002
54.33895,68.66695,60.44095,62,88,77.583336,1015.8,1021.8,1018.77924,86.041664,1.6666666,29.166666,86.041664,198.51064,3693.5,7.1928,15.184799,11.183196,267.67218,13.32,25.199999,17.744997,0.4
57.578953,75.27295,65.585205,45,82,65.041664,1019,1022.2,1020.84576,33.5,0,0,33.5,865.9169,7253.4995,0.79920006,8.986805,4.5852437,277.71667,5.04,17.28,11.535,0
59.360954,80.42095,70.551704,46,80,61,1016.3,1020.3,1018.325,6.0833335,0,0,6.0833335,932,8112.3496,0,5.3876066,3.1772316,179.99995,1.4399999,11.5199995,6.9,0
63.06895,86.234955,75.36895,39,80,58.25,1013.8,1016.8,1015.3416,4.1666665,8.458333,1.25,1.6666666,891.0535,7852.4697,0.5328,6.2191706,3.6838253,154.8407,2.16,13.32,7.5749993,0
67.15495,89.708954,79.006454,33,77,54.458332,1014,1016.6,1015.175,3.9541667,10.583333,1.0833334,0,900.08295,8037.59,0.2664,6.723632,3.2670767,121.53885,2.52,12.24,6.465,0
68.63095,88.68295,79.34245,39,75,51.416668,1013.5,1016.1,1015.13763,16.708334,1.1666666,15.458333,10.875,700.389,7257.95,2.2761226,18.920027,9.320775,260.10046,9,35.64,21.704996,1.1
67.96495,89.43895,79.2967,39,75,57.416668,1012.5,1015.9,1014.2,15.541667,8.291667,15.333333,4.8333335,814.3209,7719.8594,1.8648,12.2225065,6.0120406,299.4072,1.4399999,28.08,12.12,0.6
65.40895,87.09895,75.24595,42,94,71.083336,1005,1012.9,1009.46674,70,37.166668,68.375,7.0416665,179.0062,5479.73,1.5984001,18.931276,8.300982,115.7829,3.6,32.399998,15.675,0
65.03095,75.88495,70.2907,58,88,71.833336,1006.5,1011.9,1008.9751,66.63333,29.333334,58.666668,57.208332,417.44678,5179.8003,1.332,25.47709,10.735291,253.13089,10.440001,42.12,25.515,2.8000002
59.072952,71.49295,65.858955,57,87,73.375,1011.7,1015.4,1013.57495,60.958332,23.125,54.375,46.666668,309.3635,3617.85,2.8692157,9.985559,6.370161,243.25848,12.599999,29.519999,18.944998,0.5
60.18895,78.69295,68.64069,44,89,68.583336,1011.8,1019.4,1014.6875,62.375,0,40.083332,42.916668,281.3376,5242.99,2.8318708,23.146158,12.950551,261.57825,11.879999,42.839996,27.645002,0.6
58.22695,74.930954,65.921196,49,90,69.791664,1016.7,1021.6,1019.5959,50.458332,0,1.7083334,50.458332,581.2759,6344.8096,3.2518265,10.389601,5.3937187,39.07936,4.68,19.08,9.989999,0
61.64695,70.77295,65.87245,51,75,66.416664,1017.5,1019.4,1018.21246,54.083332,11.291667,10.791667,54.083332,596.45746,4599.52,0.84243083,15.416712,8.256499,278.3181,6.8399997,24.48,17.355,1
56.71495,71.34895,63.881947,43,82,60.166668,1019.8,1023.7,1022.3125,49.787495,32.375,17.833334,31.708334,555.54767,7519.6104,3.9603205,11.217306,7.9668612,349.0492,8.28,19.08,13.859997,0
55.58095,77.918945,67.763954,39,78,57.541668,1021.7,1025.1,1023.63324,13.816667,7.875,3.9166667,8.333333,917.25714,7879.17,1.9394212,9.320193,4.750898,104.39179,4.68,14.4,9.329997,0
61.26895,82.94095,72.78595,43,84,61.541668,1018.5,1022.8,1020.86237,0.50000006,1.6666666,0,0,928.85706,7788.39,1.0656,6.1503215,3.0982485,91.74324,4.68,13.679999,7.9199996,0
62.870953,85.29895,75.46421,45,86,63.958332,1014.1,1019.8,1017.37085,11.404167,4.125,9.333333,1.875,771.3975,6911.7393,1.191377,8.677445,4.41317,109.69862,3.2399998,18.359999,11.04,0
65.73295,90.77095,78.7462,28,90,54.958332,1009.9,1015.6,1013.0833,36,35.5,33.875,3.8333333,461.5153,7316.691,2.7167575,11.892902,6.814462,141.30212,2.52,23.759998,14.565,0.2
67.44295,78.58495,73.67245,38,87,61,1011.2,1014.7,1013.3667,54.808334,31,41.708332,37.375,376.17694,4671.6094,0,12.418355,6.02565,258.35657,2.52,30.239998,19.634998,0.1
65.21095,81.98695,73.13845,51,84,66.833336,1010.6,1014.8,1012.90424,46.016666,39.083332,44.875,27.5,497.19574,5914.94,1.7870656,10.605932,4.696892,122.58572,1.8,18.359999,9.749999,0.90000004
62.474953,83.066956,72.8842,39,91,65.333336,1012.8,1016.8,1013.72076,42.158333,41.75,38.5,30.458334,493.62973,5801.9097,0.5328,11.327483,5.1568785,121.40516,6.12,24.84,15.374996,1.7
63.41095,75.704956,69.11021,39,89,64.916664,1014.9,1018.3,1016.7249,66.96667,36.5,52.166668,53,430.0851,6316.3296,1.8648,16.250399,10.639715,271.1425,12.24,36.36,25.334997,3.6000001
59.000954,67.65895,63.916447,56,82,66.125,1009.3,1014.9,1012.2542,77.416664,29.916666,58.375,74.958336,232.97871,4060.1797,5.124306,22.189697,12.496426,258.41937,11.879999,36.36,25.514997,2.5
54.89695,62.45695,58.760204,67,86,78,1011.5,1014.2,1012.69165,81.708336,20.625,26.458334,72.75,134.04256,3522.6199,9.682458,18.961243,15.4053335,269.7096,20.16,37.079998,27.809998,1.8000002
57.128952,73.27495,64.1647,43,83,64.416664,1011.3,1012.8,1012.06256,66.57084,36.375,43.791668,58.083332,424.0213,6359.0493,6.972355,20.547369,14.759815,271.4321,23.039999,38.16,28.619997,0.2
60.512955,74.17495,67.623695,50,89,68.333336,1010,1013.1,1011.69165,94.5,69.083336,80.666664,61.125,0,3310.8,3.767465,14.9184,8.654567,252.33481,15.84,27,21.690002,3.6
64.418945,76.55095,70.154945,39,78,58.75,1011.3,1016.6,1014.17914,67.041664,15.625,50.625,29.125,375.3796,6517.47,3.554219,16.259132,10.404244,267.45084,13.32,33.12,24.360003,0
61.862953,83.80495,73.85244,40,77,58.125,1013.4,1018.1,1015.9875,31.64583,6.75,17.833334,12.5,633.29596,7391.45,0.84243083,7.920641,3.8604343,142.47156,7.2,17.28,10.920001,0
62.54695,86.19895,76.00195,44,93,64.125,1011.5,1014.3,1013.00006,30.75,28.916666,27.458334,16.041666,578.7116,6197.0693,1.6204481,12.658905,6.329944,129.06258,16.56,29.16,23.265,3.6999998
67.04695,90.26695,77.56719,41,88,66,1011.4,1016.2,1013.8376,35.233334,17.666666,33.166668,8.625,576.04926,6316.33,3.1968002,13.752538,8.8521385,118.86802,5.3999996,33.48,22.35,1.4000001
69.38695,94.17294,80.3257,31,90,61.416668,1012.1,1018.3,1014.0625,22.074999,19.083334,21.458334,15.833333,695.8121,6938.44,0.79920006,15.726628,7.8580613,111.461266,4.32,51.12,18.255001,4
68.37895,89.02495,77.89345,39,96,72.458336,1015.8,1020.5,1018.4041,47.962505,32.833332,20.833334,38.291668,451.07605,6654.53,1.6204481,9.3278055,4.4851937,173.29018,2.52,27,14.234998,1.6999999
69.58495,90.680954,80.9587,45,84,61.791668,1013.8,1017.3,1015.32495,39.079166,12.083333,30.25,28.041666,530.26166,6205.97,1.5984001,16.47593,8.208244,244.77435,14.759999,38.519997,25.034998,0.7
68.36095,83.53495,75.05769,39,76,61,1015,1016.7,1015.9499,47.375,0,18.666666,47.375,333.78262,5591.8696,2.2916594,17.389614,8.768534,270.7287,14.4,34.56,22.17,0
69.27895,84.02095,75.347206,47,77,61.375,1014.7,1019.6,1016.35425,46.25,0,0.7916667,46.25,553.40424,6550.4004,1.6848617,21.318659,9.255881,276.2825,1.8,35.64,21.539999,0
60.96295,71.94295,67.31695,51,76,63.458332,1019.8,1022.5,1021.2625,54.291668,8.041667,11.125,48.541668,426.04965,5470.83,2.4123545,12.472528,6.237861,76.57419,6.4799995,21.599998,12.959999,0
53.87095,81.32095,68.178696,37,87,63.666668,1012.2,1021.7,1016.84174,0.875,2.9166667,0,0,873.3777,7299.7803,2.8318708,10.870295,7.0168834,106.464134,12.599999,25.919998,20.175001,0
61.08895,82.97695,67.3642,47,93,76.625,1007.4,1014.5,1011.6084,61.104168,46.416668,54.041668,37.333332,260.24484,4033.48,1.5533656,13.010033,6.2513733,127.9167,4.68,37.44,14.565,16.300001
58.62295,74.84096,65.830444,46,87,67.458336,1014.3,1016.8,1015.77496,83.458336,8.458333,44.583332,77.583336,234.25531,4902.1196,0.753493,9.914233,4.3658667,267.27368,3.2399998,21.24,12.345,2.2
53.18695,66.47095,58.394947,57,89,77.75,1016.6,1020.7,1019.2041,77.75,7.75,71.916664,64.583336,311.25565,3609.8398,1.6848617,20.277922,7.887245,272.26794,2.52,43.56,14.624999,9.400001
54.78895,62.096954,58.31319,71,91,82.125,1016.4,1018.6,1017.48334,99,43.166668,72.5,98.625,11.489361,2142.23,1.506986,15.194143,8.255576,257.41632,1.8,25.199999,15.479999,9
56.17495,72.680954,64.2322,44,82,64.416664,1018.9,1020.5,1019.68744,74.458336,3.9166667,21.875,69,300,5749.4,2.5132127,18.398964,11.12635,260.97513,11.5199995,30.599998,20.685001,0.1
61.916954,75.09296,67.997955,54,78,67,1019.2,1021.1,1020.2043,51.02917,1.4166666,3.2916667,48.666668,565.1854,4983.1094,0.2664,8.673356,5.310889,291.53662,5.04,15.119999,10.650001,0.3
59.378952,82.13095,71.2507,44,90,66.333336,1016.6,1020.3,1018.64594,22.900002,24.625,21.5,0.41666666,554.4,6649.189,0.2664,10.403253,4.4696026,112.619865,1.8,17.64,11.384999,0
60.332954,88.91695,76.16394,33,88,57.333332,1016,1020.9,1017.86237,26.479166,10.666667,24.375,9.5,618.98016,6667.88,1.6204481,17.745121,7.4995594,153.43494,10.440001,36,18,0.2
65.30095,80.54695,73.78345,50,88,67.708336,1019,1021.4,1020.3625,39.908333,41.208332,28.208334,14.875,491.49536,5566.06,0.9605189,7.387499,4.3963666,109.895424,0.71999997,18.359999,8.265,0.1
66.18295,82.85095,75.108696,47,78,62.291668,1017.3,1020.6,1018.99994,12.162499,11.375,6.875,3.75,720.83496,6381.3003,1.4346079,10.389601,4.395601,245.96571,1.8,21.24,10.035001,0
65.44495,86.48695,73.749695,41,80,66.041664,1013.2,1018.8,1016.28326,45.379166,21.166666,29.208334,29.458334,488.76303,4883.43,1.0656,26.032337,8.180018,253.90918,4.32,44.639996,17.564999,3.1999998
58.80295,72.30295,65.77046,37,88,64.166664,1018.5,1022.2,1020.14996,33.458332,5.5,11.833333,33.458332,787.7088,6130.32,4.652476,14.407783,8.782435,288.2713,11.159999,23.759998,18.795,0
56.76895,71.402954,63.945694,42,70,55.708332,1022.2,1025.2,1023.9292,24.375,1.3333334,0,24.375,696.3932,5607,0,8.115368,4.259456,332.5846,1.4399999,16.199999,9.39,0
53.510952,73.454956,64.35594,36,74,55.791668,1021.4,1025.8,1023.6792,3.9583333,0,3.7083333,0.25,812.05194,6618.0405,0,5.1725526,3.0929759,34.543747,0.35999998,14.759999,7.4549985,0
56.17495,78.99895,68.80121,43,78,55.416668,1016.7,1022.6,1019.65826,0,0,0,0,839.6666,6542.39,1.7057923,8.795236,4.5706916,95.42059,3.2399998,17.64,10.589999,0
58.74895,87.54895,73.67545,41,87,62.583332,1014.3,1017.3,1015.97076,1.375,4.1666665,0.125,0,826.7649,6441.8203,0,7.0533133,4.1639667,138.91824,2.52,17.64,10.7699995,0
64.94095,85.42495,75.22271,46,81,63.458332,1016.1,1018,1017.0291,31.975,30.208334,28.666666,2.75,489.75247,5834.84,0.5328,9.824347,4.8446,183.64313,3.2399998,21.599998,13.079999,0
67.35295,89.85295,78.490456,33,80,59.166668,1014,1018.5,1016.54156,6.683334,5.9583335,6.3333335,0,820.69556,6296.75,1.4346079,10.03165,6.319105,125.02008,1.8,25.56,12.629998,0
68.21695,88.82695,78.70945,31,60,42.5,1014.7,1017.3,1016.15826,3.2791665,5.375,1.875,0.41666666,794.4037,6342.1396,0.2664,10.248613,5.091125,142.28401,3.96,20.519999,13.86,0
69.72895,88.93495,79.09046,37,68,51.041668,1015.6,1017.8,1016.40424,22.158333,17,20.458334,2.3333333,549.1008,5275.92,0.84243083,9.946393,4.4822364,284.69733,3.2399998,20.16,10.245,0
71.402954,86.43295,79.1242,35,74,53.583332,1015.3,1018.1,1016.8042,38.7,24.666666,37.125,5.625,708.9244,6185.5,1.0983953,9.974892,5.7683454,95.69291,1.8,15.84,9.014999,0.3
63.572952,88.07095,75.996704,32,78,56.708332,1012.7,1017.2,1014.92914,2.5625002,8.541667,0,0,802.33417,6183.72,5.9150395,10.03165,7.7894416,114.67074,8.28,22.319998,15.2249975,0
65.76895,91.32895,77.63995,30,76,59.416668,1009.6,1013.8,1011.77924,33.345833,41.291668,27.416666,6.375,449.50903,5316.8594,1.7870656,19.234375,8.297553,186.66132,4.68,41.760002,21.225,0.5
59.18095,75.43495,64.68371,68,88,83.125,1012.3,1020.8,1017.3709,97.083336,57.458332,90.041664,83.333336,0,1367.0398,2.8318708,18.210928,8.859104,276.4984,9.72,30.599998,19.289999,9
56.55295,63.752953,59.913708,59,90,79.083336,1017.7,1021,1019.33344,93.333336,5.3333335,57.125,93.333336,86.80852,2819.52,4.976763,13.91669,8.769259,339.33124,10.440001,20.880001,16.904997,1.3000002
54.89695,63.35695,58.49095,52,89,72.166664,1018.1,1020.5,1018.87085,95.166664,30.833334,64.916664,93.125,57.446808,2641.5203,4.652476,12.509458,7.956577,321.2061,9.72,19.8,15.884998,3.3000002
54.95095,67.73095,60.389202,44,81,63.416668,1014.3,1020.6,1017.6375,48.041668,2.1666667,2.2916667,45.333332,607.2497,5892.69,0.2664,9.092791,3.8956528,113.08931,1.08,19.08,7.5899997,0
50.126953,72.35695,62.234943,35,76,55.916668,1015.6,1020.4,1017.1458,49.129166,26.416666,29.083334,35.791668,314.47885,5308.85,1.0656,12.801066,7.365761,159.26328,3.6,18.359999,13.095,0
59.27095,78.98095,69.485954,46,69,57.708332,1017.9,1021.2,1019.67096,46.541668,17.416666,21.958334,27.458334,457.64963,5526.8994,2.260479,10.935388,5.9644623,235.59152,3.2399998,21.24,11.79,0
60.72895,71.56496,67.17896,49,82,64.916664,1017.9,1020.4,1019.1624,31.354166,12.541667,4.1666665,25.125,656.1159,5419.2095,4.713097,20.42091,12.737801,275.55298,16.56,35.28,25.5,0
56.210953,68.70296,62.259705,41,73,57.833332,1015.7,1020.3,1018.18335,30.241669,22.625,13.25,16.875,561.8625,5490.409,2.028842,12.801066,6.9234033,274.64078,8.64,23.4,14.490001,0
51.87295,71.94295,62.375957,42,76,60.166668,1007.2,1016.4,1011.9043,25.275,16.833334,2.25,21.083334,538.5885,5242.0996,3.207881,15.453498,9.059892,238.54941,11.879999,34.56,22.769997,0
57.182953,68.540955,62.72845,49,78,60.166668,1000.8,1006.6,1003.21246,92.916664,84.583336,92.916664,67.416664,0,2318.4502,1.332,18.028807,8.810826,246.45294,9.36,50.76,27.420004,0.2
53.49295,67.37096,59.445705,45,91,67.541664,1005,1008.3,1006.54584,67.97083,31.875,25.041666,67.708336,273.0064,4929.7104,1.8648,11.080446,5.6114388,258.9004,6.4799995,19.44,11.714999,2.1
50.70295,64.18495,57.983204,50,74,62.041668,1003,1008.8,1005.5667,55.8125,14.541667,22.291666,45.791668,256.5571,3270.75,3.1067312,23.066301,12.500701,242.41797,18,42.48,29.235003,0
52.736954,61.988953,56.993954,51,75,63.916668,1008.4,1017,1012.14996,58.625,21.75,50.916668,48.708332,362.16772,2912.9695,8.528962,18.9144,12.968342,253.37999,21.599998,32.039997,26.459997,0.9000001
49.74895,73.526955,63.077953,52,74,60.166668,1010.2,1017,1013.25824,44.208332,34.833332,23.791666,40.333332,342.26205,4230.17,5.8849683,29.570398,17.64414,233.93896,23.4,58.32,42.75,0.2
51.65695,68.234955,58.941696,52,83,62.916668,1006.8,1017.8,1012.65826,30.416666,2.4583333,17.291666,30.416666,328.0844,2199.1902,9.974892,30.812704,19.582878,250.34845,25.919998,68.03999,47.039997,0.8
46.34695,63.33895,54.94495,43,75,59.291668,1012.9,1018.6,1015.11664,36.166668,0,8.416667,34.083332,348.86063,4879.8696,3.118132,10.013947,6.2794247,258.75095,9,25.199999,14.685001,0
47.31895,58.44295,52.2592,54,88,72.291664,1012.4,1016.1,1013.6624,72.958336,0,40.583332,71.958336,185.74467,3008.2004,0,8.462132,3.1411648,229.2569,3.6,13.679999,7.2749996,15.500001
45.78895,59.28895,52.683697,55,88,72.125,1014,1015.7,1014.59174,70.083336,6,54.041668,61.958332,202.97873,3186.2,0.79920006,10.883345,4.654828,150.72475,3.2399998,22.319998,9.329999,2.1
47.76895,59.34295,53.381947,56,88,70.958336,1015.7,1019,1017.16675,60.25,0,27.041666,59,319.8344,3729.0999,4.824709,11.769937,7.5186844,258.0929,11.879999,23.039999,17.520002,3
49.35295,56.10295,53.15395,64,80,71.708336,1018.2,1022.4,1019.22925,82.333336,3.0833333,23.416666,82.333336,190.21277,1645.61,2.6372256,11.476863,7.16267,275.16583,9.36,24.84,14.985,2.2
50.28895,63.15895,55.781193,45,86,66.25,1020.9,1024.3,1022.4333,57.341663,0.5416667,2.8333333,57.291668,406.56564,4784.64,1.8648,9.914233,5.1723924,273.77048,4.32,18,9.044998,0
45.266953,68.52295,56.564198,33,80,58.5,1017.7,1022.6,1020.05005,2.4375,8.125,0,0,717.09314,5102.37,4.212154,13.180745,8.399663,116.45998,8.64,19.08,15.389997,0
50.972954,72.48295,61.208202,41,69,55.875,1019.1,1021.7,1019.9124,33.95,20.708334,32.041668,1.3333334,437.8415,4851.3896,1.191377,9.885558,5.524592,255.18185,3.2399998,19.44,11.834999,0
55.418953,70.50295,62.692444,43,79,62.875,1019.2,1022.3,1020.875,32.079166,18.833334,26.166666,6.6666665,512.11633,4911.0195,0.5328,7.430602,3.65135,331.97192,1.08,16.56,8.16,0
51.710953,69.89095,60.76721,43,91,66.833336,1019.5,1021.5,1020.3459,19.341665,4.75,17.083334,3,707.49225,4902.1196,0.3767465,7.1482625,2.6341503,46.145737,1.4399999,14.759999,6.179999,0
49.56895,70.50295,60.660694,43,80,62,1016.6,1021,1018.6042,5.804167,5.4583335,4.1666665,0,701.1149,4804.2207,1.3583788,11.308671,5.2708445,105.33328,1.4399999,16.919998,10.9800005,0
54.91495,68.48695,61.553955,43,74,60.125,1018.6,1022.8,1020.4875,61.825,6.375,60.916668,33.041668,63.32979,3978.3,1.0983953,12.933438,4.143453,270.70734,1.08,15.4800005,5.895,0
57.59695,71.92495,64.07469,51,83,65.25,1021.1,1023.8,1022.4041,43.375,7.1666665,41.5,27.166666,661.28015,4557.69,0.2664,6.2419515,2.239308,117.03086,0.71999997,12.599999,5.2649994,0
56.49895,75.92095,66.38995,45,78,60.875,1022.8,1025.3,1023.93353,50.037495,56.916668,40.083332,8.208333,465.03812,4391.26,1.0983953,7.36826,4.541612,130.1009,2.16,15.84,10.860001,0
61.41295,75.32695,67.22845,47,75,64,1020.4,1024.3,1022.57916,49.016663,42.75,45.625,21.125,298.64468,4117.14,0.2664,10.738927,5.775875,115.04428,1.8,16.56,7.2149997,0
53.204952,71.96095,60.90295,53,84,72.5,1015.6,1022.8,1019.13336,84.03333,73.875,82.291664,42.125,2.5531912,2621.9402,3.2951863,20.429596,11.08453,272.13937,3.96,32.760002,17.430002,0.4
48.77695,66.99295,56.726208,45,86,68.75,1019.4,1024,1021.8459,32.37083,17.416666,1.625,26.333334,562.31213,4466.02,1.6848617,10.9839525,6.395285,123.932434,2.8799999,19.08,10.589999,0
53.834953,68.918945,60.917194,66,80,74.083336,1019.1,1020.9,1019.80835,93.94583,57.833332,79.375,83.625,0,1920.62,1.4346079,17.082869,8.746079,245.93729,12.959999,30.599998,21.945,1.5
48.974953,64.61695,59.744205,50,92,69.458336,1014.9,1026.8,1020.99585,75.75,30.5,44.833332,64.708336,103.489716,2435.04,1.7870656,19.243595,9.651418,277.4314,2.16,44.639996,23.294996,12.8
47.336952,66.902954,55.801453,44,76,63.333332,1024.1,1027.6,1025.9249,17.35,39.708332,10,0.16666667,520.4362,4328.9604,0.5956885,12.540622,5.0646563,245.12585,1.08,22.319998,11.31,0
48.83095,69.18895,58.145954,30,84,55.708332,1015.6,1025.1,1019.675,22.125,4.6666665,8.625,21.25,674.0156,4283.57,2.028842,23.176798,12.952624,263.73218,16.919998,42.48,29.789999,2.2
46.70695,55.328953,51.440952,55,90,73.166664,1017.2,1026.8,1021.8044,48.125,0,0.9583333,48.125,420.7482,2077.26,2.8318708,16.698414,10.308841,298.88864,7.5599995,27,19.080002,2.3
42.81895,61.25095,52.380703,44,79,61.333332,1019.9,1027.6,1024.3333,47.149998,43.041668,35.458332,28.166666,437.13565,4166.09,1.7057923,12.53213,7.312924,261.03226,8.28,26.64,16.634998,0
49.04695,58.460953,54.197952,45,86,70.958336,1018.7,1022.5,1019.9168,87.025,13.666667,30.041666,86.75,47.217022,1747.0702,4.161301,16.672894,11.936165,257.72125,11.879999,38.88,24.300001,0.1
47.22895,61.44895,54.40196,57,85,72.666664,1020.2,1022.2,1021.20416,68.708336,4.0416665,2.125,68.708336,133.68405,3548.43,1.8837326,10.210455,5.3582845,254.46646,4.32,19.8,11.099999,0
46.02295,66.650955,55.87645,51,82,69.708336,1019.7,1022,1020.9209,51.837505,17.833334,10.916667,50.375,128.37766,2817.7397,2.1477854,13.589011,6.5203376,237.14427,11.5199995,22.319998,16.08,0
50.360954,69.04495,59.468212,54,75,66.375,1019,1022.3,1020.7834,14.7541685,6.375,0,13.625,664.5373,3906.21,0.2664,6.595754,3.8384554,169.77426,6.4799995,20.880001,15.495,0
52.44895,68.01895,60.496456,56,83,67.333336,1020.2,1027.9,1024.3792,8.141666,1.5833334,0,7.6666665,551.3406,3550.2097,1.7870656,16.162819,8.428596,264.51642,10.799999,29.16,21.000002,0
50.93695,70.59296,60.851948,52,94,72.708336,1025.7,1028.7,1027.2749,7.7083335,2,6.0833335,2.375,594.92676,3729.99,1.9394212,8.262696,4.3489556,99.524666,2.16,10.08,6.1349998,0
53.078953,73.23895,62.940693,47,88,70.875,1025.9,1028.8,1027.425,0,0,0,0,661.9833,3711.3,3.207881,6.2191706,4.6374946,106.685295,2.52,13.32,6.375,0
54.23095,75.902954,63.2497,32,76,56.791668,1024.3,1028.2,1026.5376,0,0,0,0,658.65,3689.0496,2.5132127,9.418663,6.3435845,118.02901,1.8,17.28,8.835,0
55.00495,79.30495,64.5637,28,60,46.125,1023.6,1027.5,1025.6124,0,0,0,0,655.31665,3672.14,4.1698194,9.418661,6.484762,113.31771,3.2399998,16.919998,8.099998,0
57.59695,73.85095,64.7437,33,60,44.25,1019.4,1025.4,1022.55835,3.1041667,9.375,0.6666667,0,640.3867,3666.7998,1.8837326,6.4817924,3.9644587,118.8108,1.4399999,11.159999,5.234999,0
55.38295,69.74695,61.814205,38,79,56.541668,1014,1019.5,1016.8167,30.050001,23.833334,29.5,0,638.5631,3539.5298,0.5328,7.992,3.4268668,125.86038,2.16,20.16,8.085,0
50.39695,72.374954,61.164692,38,79,55.625,1011.7,1015.2,1013.4292,42.524998,42.416668,40.708332,1.25,335.79468,3120.3398,3.2408962,11.973191,8.118611,120.2197,4.68,20.880001,12.990001,0
53.708954,70.19695,61.96195,46,73,59.416668,1013.1,1017.8,1016.30835,35.354168,36,17.541666,14.75,389.41223,2887.1602,0.3767465,17.771095,6.869082,224.60757,5.04,36.719997,19.365,0
56.516953,73.958954,63.699703,39,81,66.75,1014.4,1018.8,1016.48334,67.64167,22.583334,52.958332,52,356.19263,2667.3298,1.8648,18.57364,8.989211,255.31412,17.28,34.56,24.585,3
47.10295,55.61695,50.7502,58,77,70.375,1018.6,1022.8,1019.87506,76.083336,0,50.625,75.291664,79.14894,2414.57,10.508459,22.21367,17.213634,260.66095,28.08,38.88,34.290005,0.1
46.32895,55.20295,50.105198,65,84,74.541664,1022.4,1026.3,1024.1417,93.166664,0,18.791666,93.166664,93.19149,1996.2699,11.131568,17.334433,14.768997,264.78595,23.039999,30.239998,26.565002,0.1
51.512955,63.30295,56.7412,60,85,75.25,1025.1,1026.8,1025.9625,63.862503,16.291666,0.16666667,62.291668,262.80676,2765.2297,0.3767465,10.444103,4.3274703,247.38014,3.2399998,20.519999,11.969998,0.3
50.50495,70.07095,60.000698,54,94,73.666664,1024,1026,1025.2458,24.133333,23.958334,20.791666,0,495.62906,3211.1199,0.79920006,5.600739,3.2395592,121.36095,1.8,8.64,5.67,0
